name,dataset,F1,IoU,MAE
Casiav1__Sp_D_NNN_A_txt0043_txt0006_0124.png,Casiav1,0.0,0.0,0.284820556640625
Casiav1__Sp_D_NNN_A_txt0048_txt0046_0140.png,Casiav1,0.0,0.0,0.3656005859375
Casiav1__Sp_D_NNN_A_txt0050_txt0014_0141.png,Casiav1,0.0,0.0,0.1490376740694046
Casiav1__Sp_D_NNN_A_txt0051_txt0044_0142.png,Casiav1,0.0006219120339978579,0.0003110527407202599,0.2942454516887665
Casiav1__Sp_D_NNN_A_txt0052_txt0076_0143.png,Casiav1,0.0,0.0,0.3079935610294342
Casiav1__Sp_D_NNN_A_txt0054_txt0059_0144.png,Casiav1,0.0,0.0,0.2646586000919342
Casiav1__Sp_D_NNN_A_txt0055_txt0021_0145.png,Casiav1,0.0,0.0,0.2516072690486908
Casiav1__Sp_D_NNN_A_txt0057_txt0049_0147.png,Casiav1,0.0,0.0,0.2746073305606842
Casiav1__Sp_D_NNN_A_txt0058_txt0066_0148.png,Casiav1,0.0,0.0,0.1797281950712204
Casiav1__Sp_D_NNN_A_txt0062_txt0060_0149.png,Casiav1,0.0,0.0,0.2492574006319046
Casiav1__Sp_D_NNN_A_txt0064_txt0091_0150.png,Casiav1,0.0,0.0,0.2826436460018158
Casiav1__Sp_D_NNN_A_txt0065_txt0067_0151.png,Casiav1,0.0,0.0,0.326812744140625
Casiav1__Sp_D_NNN_A_txt0068_txt0063_0152.png,Casiav1,0.0,0.0,0.3326822817325592
Casiav1__Sp_D_NNN_A_txt0069_txt0053_0153.png,Casiav1,0.0,0.0,0.3673197329044342
Casiav1__Sp_D_NNN_A_txt0073_txt0072_0154.png,Casiav1,0.0,0.0,0.2700093686580658
Casiav1__Sp_D_NNN_A_txt0074_txt0015_0155.png,Casiav1,0.0,0.0,0.2024637907743454
Casiav1__Sp_D_NNN_A_txt0075_txt0005_0156.png,Casiav1,0.0,0.0,0.22283935546875
Casiav1__Sp_D_NNN_A_txt0078_txt0041_0157.png,Casiav1,0.0,0.0,0.2251688688993454
Casiav1__Sp_D_NNN_A_txt0081_txt0031_0158.png,Casiav1,0.0,0.0,0.4048055112361908
Casiav1__Sp_D_NNN_A_txt0083_txt0047_0159.png,Casiav1,0.0,0.0,0.13702392578125
Casiav1__Sp_D_NNN_A_txt0084_txt0079_0160.png,Casiav1,0.0,0.0,0.14324951171875
Casiav1__Sp_D_NNN_A_txt0085_txt0061_0161.png,Casiav1,0.0,0.0,0.262603759765625
Casiav1__Sp_D_NNN_A_txt0086_txt0095_0162.png,Casiav1,0.0,0.0,0.32958984375
Casiav1__Sp_D_NNN_A_txt0087_txt0096_0163.png,Casiav1,0.0,0.0,0.196197509765625
Casiav1__Sp_D_NNN_A_txt0088_txt0080_0164.png,Casiav1,0.0,0.0,0.2485860139131546
Casiav1__Sp_D_NNN_A_txt0089_txt0045_0165.png,Casiav1,0.0,0.0,0.1973470002412796
Casiav1__Sp_D_NNN_A_txt0090_txt0092_0166.png,Casiav1,0.0,0.0,0.2728271484375
Casiav1__Sp_D_NNN_A_txt0094_txt0077_0167.png,Casiav1,0.0,0.0,0.0997517928481102
Casiav1__Sp_D_NNN_A_txt0097_txt0026_0168.png,Casiav1,0.0,0.0,0.265411376953125
Casiav1__Sp_D_NNN_A_txt0099_txt0032_0169.png,Casiav1,0.0,0.0,0.2530721127986908
Casiav1__Sp_D_NNN_A_txt0100_txt0070_0170.png,Casiav1,0.0,0.0,0.18731689453125
Casiav1__Sp_D_NNN_C_art0017_art0018_0366.png,Casiav1,0.0,0.0,0.014302571304142475
Casiav1__Sp_D_NNN_R_arc0041_arc0040_0171.png,Casiav1,0.0,0.0,0.008748372085392475
Casiav1__Sp_D_NNN_R_arc0067_arc0071_0062.png,Casiav1,0.0,0.0,0.01263427734375
Casiav1__Sp_D_NNN_R_art0038_art0008_0368.png,Casiav1,0.0,0.0,0.0755716934800148
