name,prefix,F1,IoU,MAE
EI (2859).png,EI,0.25415580182529335,0.14557759626604433,0.49720364809036255
EI (2875).png,EI,0.3542904528959321,0.2152812770147515,0.47891300916671753
EI (2880).png,EI,0.264111521008129,0.1521477469344768,0.43485915660858154
EI (2883).png,EI,0.34224501493715764,0.20645090379516112,0.4914691746234894
EI (2885).png,EI,0.268739702545109,0.1552277857582598,0.4582202434539795
EI (2888).png,EI,0.3498445763190828,0.2120070456991878,0.5026869177818298
EI (2898).png,EI,0.46507857671655217,0.30299829663050315,0.43804219365119934
EI (2909).png,EI,0.44280615986311417,0.28436161796285364,0.4327453374862671
EI (2911).png,EI,0.2836436440130644,0.16525918002031942,0.4429701566696167
EI (2943).png,EI,0.24021543861349468,0.1365027537372148,0.476421594619751
EI (2957).png,EI,0.1628409858319065,0.08863739315763287,0.3493332266807556
EI (2963).png,EI,0.10466929048215631,0.055224816416752566,0.47983500361442566
EI (2970).png,EI,0.2447542648964865,0.1394415949867284,0.4980812072753906
EI (2971).png,EI,0.11409276701617203,0.06049754994346023,0.5136797428131104
EI (2987).png,EI,0.33865038801620506,0.20384053156146179,0.5436680316925049
EI (2992).png,EI,0.3765006207053311,0.23190684610480244,0.5105235576629639
EI (3010).png,EI,0.4493075359393966,0.28974638514902656,0.48586586117744446
EI (3048).png,EI,0.2436676524872473,0.13873664220346432,0.4131915867328644
EI (3057).png,EI,0.5120915306264825,0.34416870470674726,0.43822792172431946
EI (3062).png,EI,0.40438498596969824,0.25343518481207944,0.439579576253891
EI (3064).png,EI,0.3501001557979079,0.21219479293133683,0.47859111428260803
EI (3080).png,EI,0.27533108274044504,0.15964286245613887,0.43431276082992554
EI (3087).png,EI,0.26451585087184415,0.15241617217001222,0.4423721730709076
EI (3092).png,EI,0.31302099585432175,0.18555121023147658,0.4772462546825409
EI (3095).png,EI,0.21610116327006149,0.12113980839081441,0.48505181074142456
EI (3096).png,EI,0.3328239505015723,0.1996333564182996,0.4303053617477417
EI (3098).png,EI,0.5241021633334517,0.3551073457206123,0.4891641438007355
EI (3103).png,EI,0.5036163146486654,0.33655560373903826,0.43292972445487976
EI (3113).png,EI,0.1847067941100491,0.10175039134765904,0.4928617477416992
EI (3152).png,EI,0.20525077526812818,0.1143618130264365,0.4722791314125061
EI (3156).png,EI,0.22231649748542162,0.12505966172884503,0.4966649115085602
EI (3172).png,EI,0.060248571714944375,0.031059944504441196,0.4563511610031128
EI (3180).png,EI,0.2110506622592567,0.11797464456192579,0.5034156441688538
EI (3193).png,EI,0.26158464805312576,0.15047304302747538,0.48671892285346985
EI (3201).png,EI,0.23448972835462006,0.13281697202253356,0.5216253995895386
EI (3206).png,EI,0.4135264852943019,0.26065766712217314,0.47439253330230713
EI (3212).png,EI,0.2656430540469194,0.15316515707263517,0.47048038244247437
EI (3214).png,EI,0.32687149701263385,0.19536544648483709,0.5042968392372131
EI (3215).png,EI,0.23435059727322613,0.1327277073870428,0.506191074848175
EI (3222).png,EI,0.3548344907861524,0.215683156982614,0.497994989156723
EI (3237).png,EI,0.4107006192165867,0.2584161449897124,0.4379830062389374
EI (3242).png,EI,0.11331134086265908,0.060058314504561096,0.4878353774547577
EI (3247).png,EI,0.10789029642128592,0.057021163316917346,0.4862743020057678
EI (3248).png,EI,0.3292979780607363,0.1971015619401145,0.4332997500896454
EI (3252).png,EI,0.2226410014806838,0.1252650711905483,0.48339107632637024
EI (3265).png,EI,0.3470571857121045,0.2099632139189402,0.4433247447013855
EI (3281).png,EI,0.3736765403051639,0.22976766280877525,0.4793221652507782
EI (3297).png,EI,0.07182741639709064,0.037251549476383844,0.4904502034187317
EI (3311).png,EI,0.14371074520454932,0.07741829288366224,0.49325886368751526
EI (3314).png,EI,0.14580809793756158,0.07863700503458007,0.5209307074546814
EI (3321).png,EI,0.3413768220522442,0.20581939682926406,0.45619499683380127
EI (3339).png,EI,0.1581024529305731,0.08583672483962199,0.5019681453704834
EI (3344).png,EI,0.17774062193249013,0.09753859635557617,0.4814802408218384
EI (3358).png,EI,0.12306008404838054,0.06556421066147361,0.4811106026172638
EI (3364).png,EI,0.26757857613674135,0.15445351370687133,0.4869477450847626
EI (3392).png,EI,0.42862166933303913,0.27276796489303345,0.475631982088089
EI (3395).png,EI,0.4054760383723938,0.2542928473514473,0.4554980993270874
EI (3400).png,EI,0.2411564389464174,0.13711079500553186,0.45632079243659973
EI (3426).png,EI,0.19073415966022364,0.1054207487963207,0.4910767376422882
EI (3437).png,EI,0.19969172015552028,0.11092084749661359,0.5109966993331909
EI (3442).png,EI,0.29955831404035926,0.17616500260713389,0.47658440470695496
EI (3444).png,EI,0.16599060724262893,0.0905069559066258,0.49614477157592773
EI (3448).png,EI,0.36093804227470294,0.2202101272459618,0.5048013925552368
EI (3457).png,EI,0.27421118366747194,0.1588903468792884,0.46852943301200867
EI (3459).png,EI,0.22951837720809354,0.1296361251387414,0.4479619562625885
EI (3462).png,EI,0.3882831184403845,0.24091273280245926,0.45864373445510864
EI (3467).png,EI,0.2134728141036416,0.11949038099665715,0.5234048366546631
EI (3492).png,EI,0.2634792329521025,0.15172823610973557,0.5057079792022705
EI (3508).png,EI,0.29393005208886996,0.17228487756246494,0.44517505168914795
EI (3526).png,EI,0.2645385069535555,0.15243121671871973,0.4996574819087982
EI (3532).png,EI,0.25984694834080413,0.14932419196865818,0.4854463040828705
EI (3544).png,EI,0.17143045527972836,0.09375112681642808,0.4918367862701416
EI (3550).png,EI,0.2720398523399357,0.15743410095905358,0.4599252939224243
EI (3551).png,EI,0.09463882764881339,0.04966975764076819,0.47753068804740906
EI (3556).png,EI,0.21973991330443482,0.12343135418617719,0.4615319073200226
EI (3557).png,EI,0.15188727386459036,0.08218507005370933,0.5073546171188354
EI (3605).png,EI,0.3978423430440879,0.24831660062717262,0.4665522873401642
EI (3609).png,EI,0.10057291304246979,0.05294907803150568,0.4471234083175659
EI (3613).png,EI,0.21691978530913067,0.12165452990949026,0.4129329025745392
EI (3628).png,EI,0.1385260575520488,0.07441740353876704,0.5046427249908447
EI (3636).png,EI,0.2515182563338301,0.1438495181576522,0.450061559677124
EI (3641).png,EI,0.20882640504366,0.1165863574762837,0.46022650599479675
EI (3653).png,EI,0.2663474401593836,0.15363369012293346,0.5509097576141357
EI (3656).png,EI,0.2668867737250682,0.15399269342528846,0.3933122158050537
EI (3659).png,EI,0.1938366661127421,0.1073195665508076,0.48774898052215576
EI (3671).png,EI,0.2870425094607588,0.1675712976218677,0.536646842956543
EI (3711).png,EI,0.3149110835616581,0.18688098918083462,0.4343375563621521
EI (3712).png,EI,0.2951522639726724,0.17312529308948288,0.5331416726112366
EI (3714).png,EI,0.18631068945877838,0.10272469952595219,0.5122939944267273
EI (3735).png,EI,0.1050520173519137,0.05543794252605776,0.5079154968261719
EI (3738).png,EI,0.25553880167621024,0.14648580428257804,0.5574911236763
EI (3752).png,EI,0.16379009922782048,0.08920009589260029,0.49967268109321594
EI (3768).png,EI,0.1540392206698808,0.08344663786723577,0.5214360952377319
EI (3791).png,EI,0.16469558822844962,0.08973747742995679,0.49673858284950256
EI (3804).png,EI,0.13042554929347383,0.06976215857260193,0.5250856876373291
EI (3834).png,EI,0.18298103196842477,0.10070397458021749,0.44944870471954346
EI (3835).png,EI,0.2570602749383151,0.1474866119820738,0.5177412033081055
EI (3854).png,EI,0.1092077981715208,0.05775769440233151,0.5222501754760742
EI (3855).png,EI,0.12281455530951516,0.06542483890277827,0.5093905925750732
EI (3864).png,EI,0.14229144483648942,0.0765951389097012,0.45210129022598267
EI (3898).png,EI,0.09912061438627517,0.05214461008754258,0.473627507686615
EI (3908).png,EI,0.2586213320912902,0.1485152751996662,0.4734990894794464
EI (3929).png,EI,0.2347766471263394,0.13300109968754908,0.4892500340938568
EI (3937).png,EI,0.2535054890219561,0.14515103679311994,0.4457400143146515
EI (3982).png,EI,0.267570846693821,0.1544483629724119,0.4807114005088806
EI (3985).png,EI,0.40298452526803413,0.2523360178057566,0.433320552110672
EI (3994).png,EI,0.25056606448925695,0.1432269372413339,0.47165921330451965
EI (4002).png,EI,0.33395069704670427,0.20044466658623603,0.41500452160835266
EI (4009).png,EI,0.2590740338076716,0.1488139293908667,0.4239330589771271
EI (4010).png,EI,0.4664000729442107,0.30412108446014813,0.4235778748989105
EI (4012).png,EI,0.20194545032383004,0.11231330571155389,0.4439951181411743
EI (4039).png,EI,0.13071111644082023,0.06992558378239672,0.49313679337501526
EI (4053).png,EI,0.3457470974823105,0.20900498161804695,0.4261827766895294
EI (4060).png,EI,0.24141975427329884,0.13728105661367562,0.5081378221511841
EI (4064).png,EI,0.3625379291534554,0.22140233695063755,0.46731624007225037
EI (4071).png,EI,0.29420377725808516,0.172472991401739,0.48187604546546936
EI (4072).png,EI,0.2707103141128557,0.15654422525164044,0.44805920124053955
EI (4074).png,EI,0.351570532952986,0.21327605456045823,0.4598548114299774
EI (4090).png,EI,0.21675622991412466,0.1215516540981306,0.4239293336868286
EI (4097).png,EI,0.24957952812838932,0.14258261494252875,0.47682517766952515
EI (4100).png,EI,0.15911581398534347,0.08643445100683625,0.4786601662635803
EI (4104).png,EI,0.16548724808142098,0.09020773930753564,0.4624161720275879
EI (4114).png,EI,0.07510597947344935,0.039018241353830106,0.431803822517395
EI (4115).png,EI,0.12842990964105114,0.06862148006245362,0.4618222415447235
EI (4132).png,EI,0.31299076698565936,0.18552996679597825,0.42370298504829407
EI (4141).png,EI,0.2394829459986613,0.1360298927263213,0.391097754240036
EI (4147).png,EI,0.17270245494565273,0.09451249765703386,0.45247432589530945
EI (4152).png,EI,0.3166903629981783,0.18813553729915206,0.46052101254463196
EI (4159).png,EI,0.21753824124897037,0.12204370735078172,0.5053119659423828
EI (4162).png,EI,0.13206742052485598,0.07070245573957738,0.4787267744541168
EI (4175).png,EI,0.30041173330213033,0.17675559380378658,0.46357467770576477
EI (4176).png,EI,0.13258149471636668,0.07099720514777137,0.42584726214408875
EI (4183).png,EI,0.4447376458371511,0.285956671327353,0.48651400208473206
EI (4189).png,EI,0.30127793877987447,0.17735564025316675,0.48367252945899963
EI (4202).png,EI,0.31884732459560766,0.18965994538176648,0.40323832631111145
EI (4214).png,EI,0.27047504588474275,0.15638689990634158,0.46195974946022034
EI (4215).png,EI,0.2888021008686284,0.16877188840357296,0.4775899350643158
IA (1).png,IA,0.32565702060578766,0.19449839406476466,0.5107508301734924
IA (1009).png,IA,0.29073922184197376,0.17009646834305003,0.5163066387176514
IA (1020).png,IA,0.532266391326794,0.36264509321139643,0.44906386733055115
IA (1024).png,IA,0.16652939087330074,0.09082741225539491,0.5391796827316284
IA (1039).png,IA,0.02198309288657878,0.011113703228482185,0.563576340675354
IA (1064).png,IA,0.03517657430295068,0.01790317330447711,0.536733090877533
IA (1066).png,IA,0.03497420211425018,0.017798342470557043,0.5521755814552307
IA (1077).png,IA,0.061205190348968805,0.031568678667953154,0.5361716747283936
IA (1078).png,IA,0.08692568046857584,0.04543769135423178,0.5302220582962036
IA (1112).png,IA,0.013207089646927463,0.006647441501379444,0.5784038305282593
IA (1116).png,IA,0.08061534792200822,0.04200062131096614,0.5634539723396301
IA (1118).png,IA,0.01409792147335503,0.007099001318239407,0.5728379487991333
IA (1145).png,IA,0.06516205667741388,0.033678302052271535,0.5523595809936523
IA (1159).png,IA,0.07136374602226384,0.03700218010269118,0.5382398366928101
IA (1172).png,IA,0.20944847533726962,0.11697427996478431,0.5490376949310303
IA (1183).png,IA,0.21160420477757452,0.11832067898105128,0.534382164478302
IA (119).png,IA,0.01195644027833025,0.00601417419646689,0.5698378086090088
IA (1212).png,IA,0.007468220056438406,0.003748105867927458,0.5435695648193359
IA (1229).png,IA,0.037444398109535725,0.019079407520208237,0.5344799757003784
IA (1250).png,IA,0.03262804396895014,0.01658458324005671,0.5502644777297974
IA (1253).png,IA,0.05538393645189762,0.028480653579938727,0.5384477972984314
IA (1255).png,IA,0.021960623614655318,0.011102217618531945,0.5519964098930359
IA (1258).png,IA,0.09621683343850476,0.05053980680598523,0.4943043887615204
IA (1261).png,IA,0.18618449702424156,0.10264797975250843,0.49306973814964294
IA (1269).png,IA,0.05643146645105783,0.029034976373081313,0.48296239972114563
IA (1277).png,IA,0.09825270214735925,0.05166443630986165,0.5563559532165527
IA (1278).png,IA,0.06690369261477046,0.0346096013732842,0.43861570954322815
IA (1282).png,IA,0.07304636410253455,0.03790769157168315,0.47561147809028625
IA (1289).png,IA,0.12198810251848557,0.0649559796091155,0.527920663356781
IA (1294).png,IA,0.03901931684059224,0.01989785884975001,0.5449216365814209
IA (1303).png,IA,0.10750424637317962,0.05680554165955518,0.531162440776825
IA (1319).png,IA,0.09066340223174349,0.04748424260956195,0.5778889060020447
IA (1324).png,IA,0.17639489048128631,0.09672866650820061,0.5429716110229492
IA (1367).png,IA,0.03281382623300164,0.016680590109153667,0.5840645432472229
IA (1380).png,IA,0.08591976199264056,0.044888275991024684,0.5472670793533325
IA (1388).png,IA,0.051816951910614105,0.026597578683087205,0.5159557461738586
IA (1396).png,IA,0.09159994018406993,0.04799829035475139,0.5173622965812683
IA (1397).png,IA,0.08032451848640615,0.041842758976675165,0.5364278554916382
IA (1401).png,IA,0.11058630069887253,0.05852942674215665,0.524585485458374
IA (1405).png,IA,0.06768006147359296,0.03502528754384534,0.5176095962524414
IA (1408).png,IA,0.03389225390259516,0.01723824849877585,0.5201568007469177
IA (142).png,IA,0.10784269561691968,0.056994571945528996,0.5478817224502563
IA (1434).png,IA,0.2230363533622151,0.12551542840182744,0.49792730808258057
IA (1474).png,IA,0.2752064741422316,0.15955908345920236,0.571546196937561
IA (1485).png,IA,0.09743229940009028,0.051210950006860906,0.5628429055213928
IA (1527).png,IA,0.09600404816890339,0.050422401411397484,0.4976601302623749
IA (1543).png,IA,0.048801025420319416,0.025010788779669144,0.4925191402435303
IA (1571).png,IA,0.030660377358490566,0.015568862275449102,0.5543780326843262
IA (1580).png,IA,0.07905371403010263,0.04115352657567306,0.5360963940620422
IA (1582).png,IA,0.11516646815268561,0.061101665588372475,0.5534842610359192
IA (1589).png,IA,0.09514248704663213,0.049947298629764374,0.33634254336357117
IA (1595).png,IA,0.06211975664425232,0.03205551883674818,0.5450484752655029
IA (1596).png,IA,0.17019273834194926,0.09301129245040365,0.371276319026947
IA (16).png,IA,0.11383610503863276,0.06035324148804384,0.5501819252967834
IA (1606).png,IA,0.0438902271975816,0.022437507244137078,0.5459823608398438
IA (1609).png,IA,0.061505733939627584,0.03172861277770323,0.5470636487007141
IA (1614).png,IA,0.20749257810659252,0.11575549176104398,0.5587990283966064
IA (1622).png,IA,0.09439692949318505,0.049536512064959674,0.5435006022453308
IA (1631).png,IA,0.1870370273425435,0.10316649052593889,0.5198224782943726
IA (1640).png,IA,0.5774539797770287,0.4059299112773294,0.48756155371665955
IA (1641).png,IA,0.03518626364336571,0.01790819302221075,0.561029851436615
IA (1644).png,IA,0.2690959449517462,0.15546554655465547,0.5795290470123291
IA (1649).png,IA,0.11419400297502544,0.0605544807658776,0.549967348575592
IA (1666).png,IA,0.3933887976849662,0.24485625216487703,0.5089165568351746
IA (1684).png,IA,0.14287466936247686,0.07693324031794352,0.5212507843971252
IA (1705).png,IA,0.037355534237814625,0.01903326602931507,0.5616980791091919
IA (1710).png,IA,0.6340689505224966,0.4642027507647922,0.3981233835220337
IA (1721).png,IA,0.1255256718536487,0.06696579940776239,0.5539533495903015
